"DATE","SIDO_ADDR","ROWCNT","PCNT","MED_Y_CNT","MED_N_CNT","MED_N_RATE"
2021-04-26 00:00:00,대전광역,35,25,20,15,42.86
2021-04-26 00:00:00,부산광역,34,24,21,13,38.24
2021-04-26 00:00:00,광주,40,23,21,19,47.5
2021-04-26 00:00:00,전남,33,23,14,19,57.58
2021-04-26 00:00:00,★★★★★★★★,32,23,21,11,34.38
2021-04-26 00:00:00,대전,27,22,18,9,33.33
2021-04-26 00:00:00,광주광역,27,20,14,13,48.15
2021-04-26 00:00:00,대구광역,29,19,14,15,51.72
2021-04-26 00:00:00,부산,29,18,15,14,48.28
2021-04-26 00:00:00,울,17,13,11,6,35.29
2021-04-26 00:00:00,서울강북구,14,10,11,3,21.43
2021-04-26 00:00:00,울산,18,9,9,9,50
2021-04-26 00:00:00,울산광역,14,8,5,9,64.29
2021-04-26 00:00:00,제주도,9,7,8,1,11.11
2021-04-26 00:00:00,대구,14,7,5,9,64.29
2021-04-26 00:00:00,기,11,6,4,7,63.64
2021-04-26 00:00:00,제주,15,6,8,7,46.67
2021-04-26 00:00:00,남,5,3,2,3,60
2021-04-26 00:00:00,서울시,2,2,1,1,50
2021-04-26 00:00:00,강서구,3,1,0,3,100
2021-04-26 00:00:00,경기용인시풍덕천2동,1,1,1,0,0
2021-04-26 00:00:00,강북구,1,1,1,0,0
2021-04-26 00:00:00,경기도화성시송산동,1,1,1,0,0
2021-04-26 00:00:00,강동구,1,1,1,0,0
2021-04-26 00:00:00,북,3,1,1,2,66.67
2021-04-26 00:00:00,전,1,1,1,0,0
2021-04-26 00:00:00,서울관악구봉천1동,1,1,1,0,0
2021-04-26 00:00:00,산,2,1,0,2,100
2021-05-03 00:00:00,서울특별시,41453,26621,22219,19234,46.4
2021-05-03 00:00:00,경기도,15305,9609,8222,7083,46.28
2021-05-03 00:00:00,인천광역시,2580,1563,1362,1218,47.21
2021-05-03 00:00:00,서울,1869,1371,1032,837,44.78
2021-05-03 00:00:00,충청남도,1807,1101,958,849,46.98
2021-05-03 00:00:00,경상북도,1723,963,882,841,48.81
2021-05-03 00:00:00,강원도,1417,871,719,698,49.26
2021-05-03 00:00:00,경상남도,1299,713,677,622,47.88
2021-05-03 00:00:00,충청북도,1141,704,601,540,47.33
2021-05-03 00:00:00,,895,699,618,277,30.95
2021-05-03 00:00:00,전라북도,1064,616,562,502,47.18
2021-05-03 00:00:00,전라남도,1021,598,531,490,47.99
2021-05-03 00:00:00,부산광역시,1089,571,544,545,50.05
2021-05-03 00:00:00,대전광역시,880,512,458,422,47.95
2021-05-03 00:00:00,경기,617,422,315,302,48.95
2021-05-03 00:00:00,대구광역시,742,419,355,387,52.16
2021-05-03 00:00:00,광주광역시,648,369,332,316,48.77
2021-05-03 00:00:00,제주특별자치도,512,264,276,236,46.09
2021-05-03 00:00:00,울산광역시,460,258,254,206,44.78
2021-05-03 00:00:00,세종특별자치시,345,196,180,165,47.83
2021-05-03 00:00:00,인천광역,122,82,64,58,47.54
2021-05-03 00:00:00,인천,61,41,30,31,50.82
2021-05-03 00:00:00,충남,55,40,28,27,49.09
2021-05-03 00:00:00,경북,56,35,35,21,37.5
2021-05-03 00:00:00,전북,49,31,25,24,48.98
2021-05-03 00:00:00,강원,44,31,25,19,43.18
2021-05-03 00:00:00,경남,37,26,16,21,56.76
2021-05-03 00:00:00,충북,30,22,14,16,53.33
2021-05-03 00:00:00,광주광역,33,20,16,17,51.52
2021-05-03 00:00:00,★★★★★★★★,30,18,17,13,43.33
2021-05-03 00:00:00,전남,27,18,19,8,29.63
2021-05-03 00:00:00,부산광역,26,17,11,15,57.69
2021-05-03 00:00:00,부산,20,13,12,8,40
2021-05-03 00:00:00,대전,21,13,4,17,80.95
2021-05-03 00:00:00,대구광역,14,12,12,2,14.29
2021-05-03 00:00:00,울산,22,10,10,12,54.55
2021-05-03 00:00:00,대전광역,16,10,6,10,62.5
2021-05-03 00:00:00,광주,13,9,9,4,30.77
2021-05-03 00:00:00,대구,18,9,7,11,61.11
2021-05-03 00:00:00,제주도,8,6,6,2,25
2021-05-03 00:00:00,서울강북구,7,6,3,4,57.14
2021-05-03 00:00:00,울,11,5,3,8,72.73
2021-05-03 00:00:00,울산광역,10,5,5,5,50
2021-05-03 00:00:00,제주,5,4,3,2,40
2021-05-03 00:00:00,기,5,4,5,0,0
2021-05-03 00:00:00,산,2,1,2,0,0
2021-05-03 00:00:00,강북구,2,1,0,2,100
2021-05-03 00:00:00,원,1,1,1,0,0
2021-05-03 00:00:00,주,1,1,1,0,0
2021-05-03 00:00:00,인헌12다길,2,1,1,1,50
2021-05-03 00:00:00,충부,2,1,0,2,100
2021-05-03 00:00:00,서울시,1,1,0,1,100
2021-05-03 00:00:00,남,1,1,1,0,0
2021-05-10 00:00:00,서울특별시,50992,32233,28688,22304,43.74
2021-05-10 00:00:00,경기도,18823,11622,10640,8183,43.47
2021-05-10 00:00:00,인천광역시,3199,1929,1755,1444,45.14
2021-05-10 00:00:00,서울,2398,1686,1387,1011,42.16
2021-05-10 00:00:00,충청남도,2251,1364,1277,974,43.27
2021-05-10 00:00:00,경상북도,2130,1183,1138,992,46.57
2021-05-10 00:00:00,강원도,1769,1053,951,818,46.24
2021-05-10 00:00:00,경상남도,1635,897,845,790,48.32
2021-05-10 00:00:00,,1136,880,711,425,37.41
2021-05-10 00:00:00,충청북도,1366,825,782,584,42.75
2021-05-10 00:00:00,부산광역시,1424,772,710,714,50.14
2021-05-10 00:00:00,전라북도,1349,772,718,631,46.78
2021-05-10 00:00:00,전라남도,1264,711,677,587,46.44
2021-05-10 00:00:00,대전광역시,1169,672,619,550,47.05
2021-05-10 00:00:00,경기,785,562,448,337,42.93
2021-05-10 00:00:00,대구광역시,1025,541,515,510,49.76
2021-05-10 00:00:00,광주광역시,855,470,454,401,46.9
2021-05-10 00:00:00,제주특별자치도,665,375,363,302,45.41
2021-05-10 00:00:00,울산광역시,528,294,281,247,46.78
2021-05-10 00:00:00,세종특별자치시,369,220,233,136,36.86
2021-05-10 00:00:00,인천광역,110,84,62,48,43.64
2021-05-10 00:00:00,충남,89,64,47,42,47.19
2021-05-10 00:00:00,인천,92,61,47,45,48.91
2021-05-10 00:00:00,강원,62,45,39,23,37.1
2021-05-10 00:00:00,경북,58,42,33,25,43.1
2021-05-10 00:00:00,충북,61,40,37,24,39.34
2021-05-10 00:00:00,경남,62,37,27,35,56.45
2021-05-10 00:00:00,전북,53,35,29,24,45.28
2021-05-10 00:00:00,부산광역,42,29,29,13,30.95
2021-05-10 00:00:00,대전광역,51,28,21,30,58.82
2021-05-10 00:00:00,부산,46,25,21,25,54.35
2021-05-10 00:00:00,광주,39,23,16,23,58.97
2021-05-10 00:00:00,★★★★★★★★,28,19,20,8,28.57
2021-05-10 00:00:00,대전,26,18,17,9,34.62
2021-05-10 00:00:00,대구광역,27,18,15,12,44.44
2021-05-10 00:00:00,전남,28,17,16,12,42.86
2021-05-10 00:00:00,광주광역,16,13,7,9,56.25
2021-05-10 00:00:00,울산,18,12,6,12,66.67
2021-05-10 00:00:00,제주도,25,11,11,14,56
2021-05-10 00:00:00,울산광역,14,11,8,6,42.86
2021-05-10 00:00:00,서울강북구,11,10,10,1,9.09
2021-05-10 00:00:00,대구,13,10,7,6,46.15
2021-05-10 00:00:00,울,7,6,6,1,14.29
2021-05-10 00:00:00,제주,9,5,5,4,44.44
2021-05-10 00:00:00,남,6,5,5,1,16.67
2021-05-10 00:00:00,서울시,4,3,3,1,25
2021-05-10 00:00:00,산,2,2,0,2,100
2021-05-10 00:00:00,북,3,2,1,2,66.67
2021-05-10 00:00:00,천,2,2,2,0,0
2021-05-10 00:00:00,강서구,1,1,1,0,0
2021-05-10 00:00:00,기,2,1,0,2,100
2021-05-10 00:00:00,광주시,2,1,1,1,50
2021-05-10 00:00:00,전,2,1,0,2,100
2021-05-10 00:00:00,부산시,1,1,1,0,0
2021-05-17 00:00:00,서울특별시,41286,26754,22678,18608,45.07
2021-05-17 00:00:00,경기도,15017,9472,8202,6815,45.38
2021-05-17 00:00:00,인천광역시,2592,1590,1463,1129,43.56
2021-05-17 00:00:00,서울,1891,1358,1079,812,42.94
2021-05-17 00:00:00,충청남도,1945,1173,1068,877,45.09
2021-05-17 00:00:00,경상북도,1770,1007,920,850,48.02
2021-05-17 00:00:00,강원도,1429,852,745,684,47.87
2021-05-17 00:00:00,경상남도,1361,750,705,656,48.2
2021-05-17 00:00:00,,897,744,679,218,24.3
2021-05-17 00:00:00,충청북도,1159,713,663,496,42.8
2021-05-17 00:00:00,부산광역시,1177,650,575,602,51.15
2021-05-17 00:00:00,전라남도,1047,610,576,471,44.99
2021-05-17 00:00:00,전라북도,1112,608,553,559,50.27
2021-05-17 00:00:00,대전광역시,971,573,521,450,46.34
2021-05-17 00:00:00,대구광역시,794,450,412,382,48.11
2021-05-17 00:00:00,경기,626,449,330,296,47.28
2021-05-17 00:00:00,광주광역시,664,372,347,317,47.74
2021-05-17 00:00:00,제주특별자치도,501,295,266,235,46.91
2021-05-17 00:00:00,울산광역시,402,231,218,184,45.77
2021-05-17 00:00:00,세종특별자치시,285,178,159,126,44.21
2021-05-17 00:00:00,인천광역,84,60,46,38,45.24
2021-05-17 00:00:00,충남,87,50,46,41,47.13
2021-05-17 00:00:00,인천,65,45,26,39,60
2021-05-17 00:00:00,경북,58,33,27,31,53.45
2021-05-17 00:00:00,강원,47,32,25,22,46.81
2021-05-17 00:00:00,경남,46,32,29,17,36.96
2021-05-17 00:00:00,충북,40,28,23,17,42.5
2021-05-17 00:00:00,전북,39,24,21,18,46.15
2021-05-17 00:00:00,부산,37,24,19,18,48.65
2021-05-17 00:00:00,대전광역,34,20,18,16,47.06
2021-05-17 00:00:00,광주광역,27,19,17,10,37.04
2021-05-17 00:00:00,전남,23,17,15,8,34.78
2021-05-17 00:00:00,대전,27,17,14,13,48.15
2021-05-17 00:00:00,대구광역,17,15,12,5,29.41
2021-05-17 00:00:00,★★★★★★★★,18,15,8,10,55.56
2021-05-17 00:00:00,부산광역,21,15,8,13,61.9
2021-05-17 00:00:00,울산,16,11,11,5,31.25
2021-05-17 00:00:00,대구,16,10,5,11,68.75
2021-05-17 00:00:00,광주,14,9,10,4,28.57
2021-05-17 00:00:00,제주,17,9,5,12,70.59
2021-05-17 00:00:00,제주도,11,8,6,5,45.45
2021-05-17 00:00:00,서울강북구,8,8,7,1,12.5
2021-05-17 00:00:00,울산광역,7,5,4,3,42.86
2021-05-17 00:00:00,기,5,4,1,4,80
2021-05-17 00:00:00,울,6,4,4,2,33.33
2021-05-17 00:00:00,산,5,3,4,1,20
2021-05-17 00:00:00,서울관악구봉천1동,2,2,1,1,50
2021-05-17 00:00:00,서울시,4,2,0,4,100
2021-05-17 00:00:00,원주시,1,1,0,1,100
2021-05-17 00:00:00,충부,1,1,1,0,0
2021-05-17 00:00:00,강북구,1,1,1,0,0
2021-05-24 00:00:00,서울특별시,51002,31987,28425,22577,44.27
2021-05-24 00:00:00,경기도,18180,11356,10215,7965,43.81
2021-05-24 00:00:00,인천광역시,3348,1956,1836,1512,45.16
2021-05-24 00:00:00,서울,2336,1625,1360,976,41.78
2021-05-24 00:00:00,충청남도,2247,1354,1261,986,43.88
2021-05-24 00:00:00,경상북도,2092,1132,1080,1012,48.37
2021-05-24 00:00:00,강원도,1837,1071,1008,829,45.13
2021-05-24 00:00:00,경상남도,1749,913,882,867,49.57
2021-05-24 00:00:00,충청북도,1494,872,817,677,45.31
2021-05-24 00:00:00,,1078,838,732,346,32.1
2021-05-24 00:00:00,부산광역시,1407,788,773,634,45.06
2021-05-24 00:00:00,전라북도,1365,773,759,606,44.4
2021-05-24 00:00:00,전라남도,1313,715,707,606,46.15
2021-05-24 00:00:00,대전광역시,1116,650,617,499,44.71
2021-05-24 00:00:00,경기,788,542,451,337,42.77
2021-05-24 00:00:00,대구광역시,1008,538,551,457,45.34
2021-05-24 00:00:00,광주광역시,821,474,456,365,44.46
2021-05-24 00:00:00,제주특별자치도,700,383,370,330,47.14
2021-05-24 00:00:00,울산광역시,529,281,267,262,49.53
2021-05-24 00:00:00,세종특별자치시,370,229,206,164,44.32
2021-05-24 00:00:00,인천광역,124,90,65,59,47.58
2021-05-24 00:00:00,인천,106,66,58,48,45.28
2021-05-24 00:00:00,충남,74,51,46,28,37.84
2021-05-24 00:00:00,경북,81,47,42,39,48.15
2021-05-24 00:00:00,전북,65,41,42,23,35.38
2021-05-24 00:00:00,강원,51,41,33,18,35.29
2021-05-24 00:00:00,경남,50,32,26,24,48
2021-05-24 00:00:00,충북,49,30,26,23,46.94
2021-05-24 00:00:00,부산광역,48,27,26,22,45.83
2021-05-24 00:00:00,부산,33,24,15,18,54.55
2021-05-24 00:00:00,대전광역,34,24,16,18,52.94
2021-05-24 00:00:00,대전,40,22,16,24,60
2021-05-24 00:00:00,전남,33,21,22,11,33.33
2021-05-24 00:00:00,★★★★★★★★,26,19,7,19,73.08
2021-05-24 00:00:00,광주광역,34,18,14,20,58.82
2021-05-24 00:00:00,광주,25,18,20,5,20
2021-05-24 00:00:00,대구광역,25,16,12,13,52
2021-05-24 00:00:00,대구,21,14,12,9,42.86
2021-05-24 00:00:00,제주도,18,12,10,8,44.44
2021-05-24 00:00:00,울산광역,13,9,7,6,46.15
2021-05-24 00:00:00,제주,14,9,7,7,50
2021-05-24 00:00:00,울산,17,8,8,9,52.94
2021-05-24 00:00:00,울,9,7,6,3,33.33
2021-05-24 00:00:00,서울강북구,7,7,7,0,0
2021-05-24 00:00:00,서울시,6,4,2,4,66.67
2021-05-24 00:00:00,남,6,2,2,4,66.67
2021-05-24 00:00:00,기,3,2,1,2,66.67
2021-05-24 00:00:00,남동구만수2동,2,1,0,2,100
2021-05-24 00:00:00,원주시,1,1,1,0,0
2021-05-24 00:00:00,산,6,1,5,1,16.67
2021-05-24 00:00:00,서울관악구봉천1동,1,1,1,0,0
2021-05-24 00:00:00,천,1,1,0,1,100
2021-05-24 00:00:00,원,2,1,2,0,0
2021-05-24 00:00:00,전,1,1,1,0,0
2021-05-31 00:00:00,서울특별시,49744,31452,27412,22332,44.89
2021-05-31 00:00:00,경기도,18170,11214,10086,8084,44.49
2021-05-31 00:00:00,인천광역시,3116,1865,1731,1385,44.45
2021-05-31 00:00:00,서울,2331,1630,1311,1020,43.76
2021-05-31 00:00:00,충청남도,2092,1269,1166,926,44.26
2021-05-31 00:00:00,경상북도,2152,1199,1120,1032,47.96
2021-05-31 00:00:00,,1384,1149,736,648,46.82
2021-05-31 00:00:00,강원도,1738,1024,925,813,46.78
2021-05-31 00:00:00,경상남도,1700,881,870,830,48.82
2021-05-31 00:00:00,충청북도,1412,851,772,640,45.33
2021-05-31 00:00:00,전라북도,1286,730,693,593,46.11
2021-05-31 00:00:00,전라남도,1242,690,654,588,47.34
2021-05-31 00:00:00,부산광역시,1252,690,617,635,50.72
2021-05-31 00:00:00,대전광역시,1118,645,596,522,46.69
2021-05-31 00:00:00,경기,724,496,384,340,46.96
2021-05-31 00:00:00,대구광역시,916,488,446,470,51.31
2021-05-31 00:00:00,광주광역시,765,437,391,374,48.89
2021-05-31 00:00:00,제주특별자치도,706,361,375,331,46.88
2021-05-31 00:00:00,울산광역시,511,285,259,252,49.32
2021-05-31 00:00:00,세종특별자치시,427,232,232,195,45.67
2021-05-31 00:00:00,인천광역,140,92,75,65,46.43
2021-05-31 00:00:00,인천,82,58,50,32,39.02
2021-05-31 00:00:00,충남,75,51,43,32,42.67
2021-05-31 00:00:00,경북,62,41,33,29,46.77
2021-05-31 00:00:00,강원,60,41,37,23,38.33
2021-05-31 00:00:00,충북,40,31,21,19,47.5
2021-05-31 00:00:00,전북,52,30,20,32,61.54
2021-05-31 00:00:00,대전,42,23,27,15,35.71
2021-05-31 00:00:00,경남,30,22,15,15,50
2021-05-31 00:00:00,광주광역,31,22,14,17,54.84
2021-05-31 00:00:00,전남,27,20,9,18,66.67
2021-05-31 00:00:00,부산광역,33,20,16,17,51.52
2021-05-31 00:00:00,★★★★★★★★,22,19,9,13,59.09
2021-05-31 00:00:00,부산,27,18,16,11,40.74
2021-05-31 00:00:00,대구광역,29,17,19,10,34.48
2021-05-31 00:00:00,대전광역,20,17,12,8,40
2021-05-31 00:00:00,대구,26,16,16,10,38.46
2021-05-31 00:00:00,광주,18,12,6,12,66.67
2021-05-31 00:00:00,울산광역,18,12,11,7,38.89
2021-05-31 00:00:00,제주도,15,10,8,7,46.67
2021-05-31 00:00:00,울산,12,9,9,3,25
2021-05-31 00:00:00,제주,14,9,10,4,28.57
2021-05-31 00:00:00,울,9,8,7,2,22.22
2021-05-31 00:00:00,서울강북구,10,8,5,5,50
2021-05-31 00:00:00,기,7,4,4,3,42.86
2021-05-31 00:00:00,강북구,3,2,1,2,66.67
2021-05-31 00:00:00,경기도화성시송산동,3,2,2,1,33.33
2021-05-31 00:00:00,경기용인시풍덕천2동,1,1,1,0,0
2021-05-31 00:00:00,남,1,1,1,0,0
2021-05-31 00:00:00,광주시,2,1,0,2,100
2021-05-31 00:00:00,남동구만수2동,1,1,1,0,0
2021-05-31 00:00:00,서울시,1,1,0,1,100
2021-05-31 00:00:00,산,1,1,1,0,0
2021-05-31 00:00:00,서울관악구봉천1동,1,1,0,1,100
2021-05-31 00:00:00,주,2,1,0,2,100
2021-06-07 00:00:00,서울특별시,49732,31411,27377,22355,44.95
2021-06-07 00:00:00,경기도,18179,11154,9801,8378,46.09
2021-06-07 00:00:00,인천광역시,3084,1863,1702,1382,44.81
2021-06-07 00:00:00,서울,2295,1623,1334,961,41.87
2021-06-07 00:00:00,충청남도,2034,1213,1104,930,45.72
2021-06-07 00:00:00,경상북도,2026,1166,1081,945,46.64
2021-06-07 00:00:00,강원도,1716,992,878,838,48.83
2021-06-07 00:00:00,경상남도,1611,880,837,774,48.04
2021-06-07 00:00:00,,1107,879,737,370,33.42
2021-06-07 00:00:00,충청북도,1411,805,722,689,48.83
2021-06-07 00:00:00,전라남도,1389,745,702,687,49.46
2021-06-07 00:00:00,전라북도,1290,716,663,627,48.6
2021-06-07 00:00:00,부산광역시,1311,707,644,667,50.88
2021-06-07 00:00:00,대전광역시,1057,586,538,519,49.1
2021-06-07 00:00:00,대구광역시,967,516,489,478,49.43
2021-06-07 00:00:00,경기,648,478,383,265,40.9
2021-06-07 00:00:00,광주광역시,819,432,405,414,50.55
2021-06-07 00:00:00,제주특별자치도,660,346,317,343,51.97
2021-06-07 00:00:00,울산광역시,477,267,248,229,48.01
2021-06-07 00:00:00,세종특별자치시,395,212,219,176,44.56
2021-06-07 00:00:00,인천광역,97,70,62,35,36.08
2021-06-07 00:00:00,충남,87,60,55,32,36.78
2021-06-07 00:00:00,인천,83,57,45,38,45.78
2021-06-07 00:00:00,경북,71,48,42,29,40.85
2021-06-07 00:00:00,강원,66,46,37,29,43.94
2021-06-07 00:00:00,충북,38,27,19,19,50
2021-06-07 00:00:00,전북,31,22,21,10,32.26
2021-06-07 00:00:00,경남,31,21,16,15,48.39
2021-06-07 00:00:00,부산,36,21,11,25,69.44
2021-06-07 00:00:00,대전,33,20,14,19,57.58
2021-06-07 00:00:00,★★★★★★★★,24,19,15,9,37.5
2021-06-07 00:00:00,대전광역,23,17,11,12,52.17
2021-06-07 00:00:00,광주광역,20,16,10,10,50
2021-06-07 00:00:00,제주도,25,16,9,16,64
2021-06-07 00:00:00,전남,20,15,14,6,30
2021-06-07 00:00:00,부산광역,20,14,11,9,45
2021-06-07 00:00:00,광주,28,14,14,14,50
2021-06-07 00:00:00,대구,17,12,10,7,41.18
2021-06-07 00:00:00,대구광역,18,12,10,8,44.44
2021-06-07 00:00:00,서울강북구,16,12,11,5,31.25
2021-06-07 00:00:00,울산,14,12,7,7,50
2021-06-07 00:00:00,제주,9,8,7,2,22.22
2021-06-07 00:00:00,울,6,5,4,2,33.33
2021-06-07 00:00:00,울산광역,8,4,3,5,62.5
2021-06-07 00:00:00,기,4,3,4,0,0
2021-06-07 00:00:00,서울시,5,3,0,5,100
2021-06-07 00:00:00,주,2,2,2,0,0
2021-06-07 00:00:00,천,2,2,2,0,0
2021-06-07 00:00:00,강북구,2,1,1,1,50
2021-06-07 00:00:00,서울관악구봉천1동,1,1,1,0,0
2021-06-07 00:00:00,주공아파트,1,1,1,0,0
2021-06-07 00:00:00,광주시,1,1,1,0,0
2021-06-07 00:00:00,인천직할시,3,1,0,3,100
2021-06-07 00:00:00,남,1,1,1,0,0
2021-06-07 00:00:00,산,2,1,2,0,0
2021-06-14 00:00:00,서울특별시,50580,31916,28244,22336,44.16
2021-06-14 00:00:00,경기도,18752,11503,10429,8323,44.38
2021-06-14 00:00:00,인천광역시,3158,1883,1753,1405,44.49
2021-06-14 00:00:00,서울,2281,1629,1372,909,39.85
2021-06-14 00:00:00,충청남도,2194,1348,1227,967,44.07
2021-06-14 00:00:00,경상북도,2043,1137,1095,948,46.4
2021-06-14 00:00:00,강원도,1637,990,941,696,42.52
2021-06-14 00:00:00,,1148,876,734,414,36.06
2021-06-14 00:00:00,경상남도,1590,826,786,804,50.57
2021-06-14 00:00:00,충청북도,1389,810,787,602,43.34
2021-06-14 00:00:00,전라북도,1295,711,707,588,45.41
2021-06-14 00:00:00,부산광역시,1280,687,672,608,47.5
2021-06-14 00:00:00,전라남도,1257,686,671,586,46.62
2021-06-14 00:00:00,대전광역시,1162,629,608,554,47.68
2021-06-14 00:00:00,경기,753,531,420,333,44.22
2021-06-14 00:00:00,대구광역시,953,497,494,459,48.16
2021-06-14 00:00:00,광주광역시,805,432,398,407,50.56
2021-06-14 00:00:00,제주특별자치도,701,371,367,334,47.65
2021-06-14 00:00:00,울산광역시,541,291,275,266,49.17
2021-06-14 00:00:00,세종특별자치시,388,230,219,169,43.56
2021-06-14 00:00:00,인천광역,151,94,66,85,56.29
2021-06-14 00:00:00,인천,102,71,68,34,33.33
2021-06-14 00:00:00,경북,88,52,46,42,47.73
2021-06-14 00:00:00,충남,80,48,47,33,41.25
2021-06-14 00:00:00,경남,56,32,31,25,44.64
2021-06-14 00:00:00,강원,41,30,21,20,48.78
2021-06-14 00:00:00,전남,40,26,21,19,47.5
2021-06-14 00:00:00,대구광역,42,25,23,19,45.24
2021-06-14 00:00:00,전북,39,25,20,19,48.72
2021-06-14 00:00:00,충북,32,25,17,15,46.88
2021-06-14 00:00:00,대전,32,22,16,16,50
2021-06-14 00:00:00,부산광역,38,21,18,20,52.63
2021-06-14 00:00:00,부산,36,21,19,17,47.22
2021-06-14 00:00:00,대구,25,18,9,16,64
2021-06-14 00:00:00,대전광역,25,17,12,13,52
2021-06-14 00:00:00,★★★★★★★★,28,16,11,17,60.71
2021-06-14 00:00:00,광주광역,20,15,11,9,45
2021-06-14 00:00:00,제주도,31,14,14,17,54.84
2021-06-14 00:00:00,서울강북구,18,13,11,7,38.89
2021-06-14 00:00:00,광주,11,9,10,1,9.09
2021-06-14 00:00:00,울산광역,14,9,7,7,50
2021-06-14 00:00:00,울산,18,8,10,8,44.44
2021-06-14 00:00:00,울,6,6,4,2,33.33
2021-06-14 00:00:00,제주,8,5,5,3,37.5
2021-06-14 00:00:00,기,6,2,3,3,50
2021-06-14 00:00:00,서울시,2,2,1,1,50
2021-06-14 00:00:00,광주동구소태동,1,1,1,0,0
2021-06-14 00:00:00,남,2,1,1,1,50
2021-06-14 00:00:00,대동@,1,1,1,0,0
2021-06-14 00:00:00,강서구,1,1,1,0,0
2021-06-14 00:00:00,광주시,2,1,1,1,50
2021-06-14 00:00:00,강북구,1,1,1,0,0
2021-06-14 00:00:00,북,1,1,1,0,0
2021-06-14 00:00:00,산,1,1,1,0,0
2021-06-14 00:00:00,주공아파트,1,1,1,0,0
2021-06-14 00:00:00,인천직할시,1,1,1,0,0
2021-06-21 00:00:00,서울특별시,50832,32120,28488,22344,43.96
2021-06-21 00:00:00,경기도,18756,11650,10611,8145,43.43
2021-06-21 00:00:00,인천광역시,3046,1795,1667,1379,45.27
2021-06-21 00:00:00,서울,2318,1610,1378,940,40.55
2021-06-21 00:00:00,충청남도,2259,1380,1281,978,43.29
2021-06-21 00:00:00,경상북도,2051,1162,1096,955,46.56
2021-06-21 00:00:00,강원도,1868,1106,1014,854,45.72
2021-06-21 00:00:00,경상남도,1717,923,845,872,50.79
2021-06-21 00:00:00,충청북도,1478,870,830,648,43.84
2021-06-21 00:00:00,,1105,869,741,364,32.94
2021-06-21 00:00:00,전라남도,1299,752,695,604,46.5
2021-06-21 00:00:00,부산광역시,1337,749,701,636,47.57
2021-06-21 00:00:00,전라북도,1308,731,737,571,43.65
2021-06-21 00:00:00,대전광역시,1160,658,659,501,43.19
2021-06-21 00:00:00,대구광역시,991,540,528,463,46.72
2021-06-21 00:00:00,경기,736,524,431,305,41.44
2021-06-21 00:00:00,광주광역시,784,429,402,382,48.72
2021-06-21 00:00:00,제주특별자치도,686,372,363,323,47.08
2021-06-21 00:00:00,울산광역시,585,293,296,289,49.4
2021-06-21 00:00:00,세종특별자치시,400,228,211,189,47.25
2021-06-21 00:00:00,인천광역,109,80,71,38,34.86
2021-06-21 00:00:00,경북,70,51,40,30,42.86
2021-06-21 00:00:00,인천,71,51,40,31,43.66
2021-06-21 00:00:00,충남,70,47,36,34,48.57
2021-06-21 00:00:00,경남,61,39,24,37,60.66
2021-06-21 00:00:00,전북,70,39,38,32,45.71
2021-06-21 00:00:00,충북,56,38,39,17,30.36
2021-06-21 00:00:00,강원,43,33,26,17,39.53
2021-06-21 00:00:00,전남,39,28,20,19,48.72
2021-06-21 00:00:00,광주광역,34,24,18,16,47.06
2021-06-21 00:00:00,부산광역,31,21,13,18,58.06
2021-06-21 00:00:00,대구광역,25,19,15,10,40
2021-06-21 00:00:00,대전,29,19,24,5,17.24
2021-06-21 00:00:00,대전광역,21,18,14,7,33.33
2021-06-21 00:00:00,대구,24,16,12,12,50
2021-06-21 00:00:00,광주,23,15,13,10,43.48
2021-06-21 00:00:00,제주도,20,15,12,8,40
2021-06-21 00:00:00,★★★★★★★★,16,14,12,4,25
2021-06-21 00:00:00,울산,22,13,9,13,59.09
2021-06-21 00:00:00,부산,16,11,6,10,62.5
2021-06-21 00:00:00,서울강북구,18,10,7,11,61.11
2021-06-21 00:00:00,울,12,9,11,1,8.33
2021-06-21 00:00:00,울산광역,11,8,7,4,36.36
2021-06-21 00:00:00,제주,11,7,8,3,27.27
2021-06-21 00:00:00,기,4,4,3,1,25
2021-06-21 00:00:00,경기도화성시송산동,1,1,0,1,100
2021-06-21 00:00:00,전,2,1,0,2,100
2021-06-21 00:00:00,남,1,1,0,1,100
2021-06-21 00:00:00,산,1,1,0,1,100
2021-06-21 00:00:00,북,3,1,0,3,100
2021-06-21 00:00:00,서울시,2,1,1,1,50
2021-06-28 00:00:00,서울특별시,49132,31174,27000,22132,45.05
2021-06-28 00:00:00,경기도,18285,11304,10023,8262,45.18
2021-06-28 00:00:00,인천광역시,3230,1893,1710,1520,47.06
2021-06-28 00:00:00,서울,2393,1669,1390,1003,41.91
2021-06-28 00:00:00,충청남도,2166,1287,1166,1000,46.17
2021-06-28 00:00:00,경상북도,2041,1157,1080,961,47.08
2021-06-28 00:00:00,강원도,1715,1000,897,818,47.7
2021-06-28 00:00:00,,1171,877,831,340,29.04
2021-06-28 00:00:00,경상남도,1493,831,785,708,47.42
2021-06-28 00:00:00,충청북도,1356,815,795,561,41.37
2021-06-28 00:00:00,전라남도,1372,729,687,685,49.93
2021-06-28 00:00:00,부산광역시,1311,726,647,664,50.65
2021-06-28 00:00:00,전라북도,1189,693,645,544,45.75
2021-06-28 00:00:00,대전광역시,1096,620,570,526,47.99
2021-06-28 00:00:00,대구광역시,949,544,501,448,47.21
